category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Yogurt,"Light and Fit Multipack Peach Strawberry Yogurt, 4 Ounce -- 24 per case.",${env.abxlab_url}light-and-fit-multipack-peach-strawberry-yogurt-4-ounce-24-per-case.html,52.9,90.0,4,YOPLAIT YOGURT GO-GURT FOR KIDS 16 TUBES VALUE PACK STRAWBERRY SPLASH & COOL COTTON CANDY PACK OF 2,${env.abxlab_url}yoplait-yogurt-go-gurt-for-kids-16-tubes-value-pack-strawberry-splash-cool-cotton-candy-pack-of-2.html,44.43,60.0,2,"Activia Probiotic Lowfat Yogurt, Black Cherry, Non-GMO Project Verified, 4 oz., 4 Pack",${env.abxlab_url}activia-probiotic-lowfat-yogurt-black-cherry-non-gmo-project-verified-4-oz-4-pack.html,60.23,87.0,12,0.19063695701102856,30.0,0.13856332703213609,3.0
Chocolate,"Little Secrets Creamy Salted Caramel Nougat with Cocoa in Dark Chocolate | 30% Less Sugar | No Artificial Flavors, Corn Syrup or Hydrogenated Oils | Fair Trade Certified & All Natural | 3-3.9oz Snack Packs",${env.abxlab_url}little-secrets-creamy-salted-caramel-nougat-with-cocoa-in-dark-chocolate-30-less-sugar-no-artificial-flavors-corn-syrup-or-hydrogenated-oils-fair-trade-certified-all-natural-3-3-9oz-snack-packs.html,22.99,90.0,10,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,"Milka LOFFEL Ei, Filled HAZELNUT Eggs, 4 piece, 136g From Germany",${env.abxlab_url}milka-loffel-ei-filled-hazelnut-eggs-4-piece-136g-from-germany.html,25.99,85.0,8,0.2786429365962179,10.0,0.13049151805132667,5.0
Toothpaste,"NutriBiotic – Dental Gel Plus, Truly Whitening, Wintergreen, 4.5 Oz | with GSE, Aloe, Vitamin C, Baking Soda & Dental Peroxide | Support Healthy Teeth & Gums | Fluoride-Free",${env.abxlab_url}nutribiotic-dental-gel-plus-truly-whitening-wintergreen-4-5-oz-with-gse-aloe-vitamin-c-baking-soda-dental-peroxide-support-healthy-teeth-gums-fluoride-free.html,9.25,87.0,12,"JASON Powersmile Whitening Fluoride-Free Toothpaste, 6 Ounce Tube",${env.abxlab_url}jason-powersmile-whitening-fluoride-free-toothpaste-6-ounce-tube.html,7.28,80.0,12,intelliWHiTE PRO White Toothpaste w/Fluoride and Xylitol - 4 oz,${env.abxlab_url}intelliwhite-pro-white-toothpaste-w-fluoride-and-xylitol-4-oz.html,19.95,83.0,12,0.2706043956043956,7.0,1.1567567567567567,4.0
Cookies,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,"Absolutely Gluten Free Toasted Coconut Macaroons 10 oz (2-pack) Grain Free, Dairy Free, Soy Free",${env.abxlab_url}absolutely-gluten-free-toasted-coconut-macaroons-10-oz-2-pack-grain-free-dairy-free-soy-free.html,13.29,70.0,12,"Little Dutch Maid Almond Windmill Cookie, 10-Ounce (Pack of 12)",${env.abxlab_url}little-dutch-maid-almond-windmill-cookie-10-ounce-pack-of-12.html,26.99,72.0,12,0.27088036117381503,5.0,0.5979869745411485,3.0
Cookies,Walkers Stem Ginger Cookies - 5.3 oz - 2 pk,${env.abxlab_url}walkers-stem-ginger-cookies-5-3-oz-2-pk.html,14.29,68.0,12,McVities Milk Chocolate Digestives 266g (Pack of 3),${env.abxlab_url}mcvities-milk-chocolate-digestives-266g-pack-of-3.html,12.96,27.0,12,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,0.10262345679012332,41.0,0.5395381385584326,3.0
Earbud Headphones,SuperX Bluetooth 5.0 Wireless Earbuds with Charging Case IPX5 Sweatproof Headset/Headphones in Ear Built in Mic Industrial Leading TWS Sound with Sport Pumping Bass - Platinum Silver,${env.abxlab_url}superx-bluetooth-5-0-wireless-earbuds-with-charging-case-ipx5-sweatproof-headset-headphones-in-ear-built-in-mic-industrial-leading-tws-sound-with-sport-pumping-bass-platinum-silver.html,19.99,67.0,12,"APPINESSEY Bluetooth Foldable Headphones, Wireless Neckband Headset with Retractable Earbuds Noise Cancelling with Mic Sports Earphones for Running, Workout, Gym (Black)",${env.abxlab_url}appinessey-bluetooth-foldable-headphones-wireless-neckband-headset-with-retractable-earbuds-noise-cancelling-with-mic-sports-earphones-for-running-workout-gym-black.html,15.99,42.0,12,"Thore Type C Headphones, in-Ear Wired Earbuds with Microphone & Volume Control Mic Earphones for Samsung Galaxy Note/S20/S21/S22 Plus/Ultra/FE, Pixel 4/5/6 Pro & More, Black (USB-C Connection)",${env.abxlab_url}thore-type-c-headphones-in-ear-wired-earbuds-with-microphone-volume-control-mic-earphones-for-samsung-galaxy-note-s20-s21-s22-plus-ultra-fe-pixel-4-5-6-pro-more-black-usb-c-connection.html,29.99,63.0,12,0.2501563477173232,25.0,0.5002501250625313,4.0
Chocolate,"REESE'S PIECES Peanut Butter Candy, Bulk Gluten Free, 9.9 oz, Resealable Bags (8 Count)",${env.abxlab_url}reese-s-pieces-peanut-butter-candy-bulk-gluten-free-9-9-oz-resealable-bags-8-count.html,24.3,98.0,10,M&M's Black & White Milk Chocolate Candy 1LB Bag,${env.abxlab_url}m-m-s-black-white-milk-chocolate-candy-1lb-bag.html,21.99,67.0,12,"Russell Stover Sugar Free Dark Chocolate with Stevia, 3 oz. Bag",${env.abxlab_url}russell-stover-sugar-free-dark-chocolate-with-stevia-3-oz-bag.html,25.68,93.0,12,0.10504774897680776,31.0,0.05679012345679008,5.0
Cookies,"The best and ultimate Korean Snack Box 25 Count with Korean Fire Noodles, Chips, Candy, Cookies, Variety Assortment. Excellent Gift for Birthdays or Holidays.",${env.abxlab_url}the-best-and-ultimate-korean-snack-box-25-count-with-korean-fire-noodles-chips-candy-cookies-variety-assortment-excellent-gift-for-birthdays-or-holidays.html,24.99,100.0,5,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,0.13590909090909084,35.0,0.19847939175670273,3.0
Chocolate,Goldenberg's Dark Chocolate Peanut Chews - 2 lbs of Fresh Delicious Assorted Bulk Mini Bars of Candy with Refrigerator Magnet,${env.abxlab_url}goldenberg-s-dark-chocolate-peanut-chews-2-lbs-of-fresh-delicious-assorted-bulk-mini-bars-of-candy-with-refrigerator-magnet.html,14.99,95.0,12,Terry's Dark Chocolate Orange 5.53 oz 2 pack,${env.abxlab_url}terry-s-dark-chocolate-orange-5-53-oz-2-pack.html,12.23,78.0,12,"LaetaFood St. Patrick's Day REESE'S Miniatures Peanut Butter Cups Milk Chocolate Candy, Green Gold Foil Wrap (2 Pound Bulk Pack)",${env.abxlab_url}laetafood-st-patrick-s-day-reese-s-miniatures-peanut-butter-cups-milk-chocolate-candy-green-gold-foil-wrap-2-pound-bulk-pack.html,19.99,90.0,2,0.2256745707277187,17.0,0.3335557038025349,5.0
Chocolate,Pump Street Chocolate Ecuador Dark Milk 60%,${env.abxlab_url}pump-street-chocolate-ecuador-dark-milk-60.html,12.99,100.0,1,Candy Retailer Chocolate Covered Cherry Creme Drops 1 Lb,${env.abxlab_url}candy-retailer-chocolate-covered-cherry-creme-drops-1-lb.html,10.95,20.0,1,"Madelaine Premium Milk Chocolate Gold Coins (Large Coins, 1/2 LB)",${env.abxlab_url}madelaine-premium-milk-chocolate-gold-coins-large-coins-1-2-lb.html,14.35,97.0,12,0.1863013698630138,80.0,0.10469591993841412,3.0
Cookies,Karachi Bakery (Hyderabad) Osmania Biscuit - 400 gm,${env.abxlab_url}karachi-bakery-hyderabad-osmania-biscuit-400-gm.html,16.59,100.0,1,TOFI Alfajores Rellenos de Dulce de Leche c/ Baño de Cocolate (6 units) 276 grs. / Cookies Filled w/Milk Caramel and Chocolate Covered (6units) 9.73 oz.,${env.abxlab_url}tofi-alfajores-rellenos-de-dulce-de-leche-c-bano-de-cocolate-6-units-276-grs-cookies-filled-w-milk-caramel-and-chocolate-covered-6units-9-73-oz.html,13.49,60.0,2,"Pepperidge Farm Milano Cookies, Dark Chocolate: 30 Count (0.75 oz)",${env.abxlab_url}pepperidge-farm-milano-cookies-dark-chocolate-30-count-0-75-oz.html,24.99,97.0,7,0.2297998517420311,40.0,0.5063291139240506,3.0
Cookies,"365 by Whole Foods Market, Cookies Ginger Snap, 10 Ounce",${env.abxlab_url}365-by-whole-foods-market-cookies-ginger-snap-10-ounce.html,16.32,92.0,12,"Pirouline Rolled Wafers, Strawberry, 14 oz",${env.abxlab_url}pirouline-rolled-wafers-strawberry-14-oz.html,12.99,42.0,12,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.25635103926096997,50.0,0.16421568627450978,4.0
Chocolate,"HERSHEY'S KISSES Milk Chocolate Candy Red Silver Foil, Valentine's Day Candy, 2 Pound Bag",${env.abxlab_url}hershey-s-kisses-milk-chocolate-candy-red-silver-foil-valentine-s-day-candy-2-pound-bag.html,17.99,68.0,12,"Cadbury Easter Candy Coated Mini Eggs (Milk Chocolate, 18 Ounce)",${env.abxlab_url}cadbury-easter-candy-coated-mini-eggs-milk-chocolate-18-ounce.html,15.29,48.0,12,"Riesen Chocolate Covered Chewy Caramel Candy, 2.72 Oz (Pack of 12)",${env.abxlab_url}riesen-chocolate-covered-chewy-caramel-candy-2-72-oz-pack-of-12.html,22.49,65.0,12,0.17658600392413337,20.0,0.2501389660922735,3.0
Chocolate,"Chocorite Chocolate - Low Calorie, Low Carb, Low Fat, Sugar Free - Value Pack 5.1 Oz (5 Count)",${env.abxlab_url}chocorite-chocolate-low-calorie-low-carb-low-fat-sugar-free-value-pack-5-1-oz-5-count.html,39.99,95.0,12,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,Ethel M Chocolates Deluxe 24-Piece Chocolate Assortment Box - The Milk Chocolate Collection,${env.abxlab_url}ethel-m-chocolates-deluxe-24-piece-chocolate-assortment-box-the-milk-chocolate-collection.html,44.98,90.0,4,0.28214171208720745,10.0,0.12478119529882457,5.0
Cookies,Girl Scout Cookies Samoas 2 Boxes of 15 Cookies,${env.abxlab_url}girl-scout-cookies-samoas-2-boxes-of-15-cookies.html,23.99,60.0,8,"Little Debbie Nutty Bars 2 boxes of 12 twin-packs each, 24 twin-packs total",${env.abxlab_url}little-debbie-nutty-bars-2-boxes-of-12-twin-packs-each-24-twin-packs-total.html,18.79,47.0,11,Meiji Chocorooms 1.34 Oz (Pack of 2),${env.abxlab_url}meiji-chocorooms-1-34-oz-pack-of-2.html,38.5,53.0,12,0.27674294837679614,13.0,0.6048353480616925,7.0
Cookies,"Fieldstone Bakery Oatmeal Crème Pies, 2 Boxes, 48 Individually Wrapped Cookies",${env.abxlab_url}fieldstone-bakery-oatmeal-creme-pies-2-boxes-48-individually-wrapped-cookies.html,22.84,85.0,11,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,0.1471622300351582,15.0,0.09413309982486859,3.0
Cheese,"Galbani Mozzarella Fresca Mascarpone, 8 oz",${env.abxlab_url}galbani-mozzarella-fresca-mascarpone-8-oz.html,7.32,93.0,12,"365 by Whole Foods Market, Cheese String Mozzarella Light Organic 6 Count, 6 Ounce",${env.abxlab_url}365-by-whole-foods-market-cheese-string-mozzarella-light-organic-6-count-6-ounce.html,6.31,55.0,12,CHAMPIGNON Cambozola Black Label,${env.abxlab_url}champignon-cambozola-black-label.html,11.2,87.0,12,0.16006339144215542,38.0,0.530054644808743,6.0
Chocolate,Eat More Chocolate Bar 4 Packs (52g/Pack),${env.abxlab_url}eat-more-chocolate-bar-4-packs-52g-pack.html,9.34,97.0,7,Ritter Sport 61% Fine Dark Chocolate Bar Candy Original German Chocolate 100g/3.52oz,${env.abxlab_url}ritter-sport-61-fine-dark-chocolate-bar-candy-original-german-chocolate-100g-3-52oz.html,7.99,55.0,4,"Bundle of STARBURST Original Fun Size Candy Fruit Chew with a Soft Chewy Texture Strawberry, Cherry, Orange, and Lemon Flavors (4 Pound)",${env.abxlab_url}bundle-of-starburst-original-fun-size-candy-fruit-chew-with-a-soft-chewy-texture-strawberry-cherry-orange-and-lemon-flavors-4-pound.html,19.99,94.0,10,0.1689612015018773,42.0,1.140256959314775,3.0
Cookies,"Voortman Bakery Sugar Free Oatmeal Cookies, Pack of 12",${env.abxlab_url}voortman-bakery-sugar-free-oatmeal-cookies-pack-of-12.html,49.94,90.0,2,Girl Scout S'Mores Cookie 3 Boxes,${env.abxlab_url}girl-scout-s-mores-cookie-3-boxes.html,43.99,60.0,4,"Newtons Soft & Fruit Chewy Triple Berry Fruit Cookies, 10 oz Pack",${env.abxlab_url}newtons-soft-fruit-chewy-triple-berry-fruit-cookies-10-oz-pack.html,53.66,87.0,12,0.13525801318481462,30.0,0.07448938726471764,3.0
Chocolate,Sugar Free Hershey Milk Chocolate Mini Bars - Two 3 ounce bags of individually wrapped chocolates with Refrigerator Magnet,${env.abxlab_url}sugar-free-hershey-milk-chocolate-mini-bars-two-3-ounce-bags-of-individually-wrapped-chocolates-with-refrigerator-magnet.html,10.99,100.0,6,Madelaine Solid Milk Chocolate Golf Ball Party Favors Wrapped In Italian Foil (1/2 LB),${env.abxlab_url}madelaine-solid-milk-chocolate-golf-ball-party-favors-wrapped-in-italian-foil-1-2-lb.html,9.35,76.0,10,"Madelaine Premium Milk Chocolate Gold Coins (Large Coins, 1/2 LB)",${env.abxlab_url}madelaine-premium-milk-chocolate-gold-coins-large-coins-1-2-lb.html,14.35,97.0,12,0.17540106951871665,24.0,0.30573248407643305,3.0
Chocolate,"Hershey's Personalized Milk Chocolate Bars, Classic Hershey Bars Pastel Spring Colors, Prime Idea for Mothers Day Gift, 1.55 ounce, Pack of 12",${env.abxlab_url}hershey-s-personalized-milk-chocolate-bars-classic-hershey-bars-pastel-spring-colors-prime-idea-for-mothers-day-gift-1-55-ounce-pack-of-12.html,22.0,100.0,2,"Hershey's & Reese's & Almond Joy & Kit Kat, Chocolate Candy Assortment Snack Size 30 pieces, 15.92 oz",${env.abxlab_url}hershey-s-reese-s-almond-joy-kit-kat-chocolate-candy-assortment-snack-size-30-pieces-15-92-oz.html,18.12,20.0,1,"Gourmet Chocolate Espresso Beans by Its Delish (Dark Chocolate, 3 lbs)",${env.abxlab_url}gourmet-chocolate-espresso-beans-by-its-delish-dark-chocolate-3-lbs.html,32.99,96.0,5,0.21412803532008823,80.0,0.4995454545454546,4.0
Cookies,Stella D'oro Swiss Fudge 8oz (6 Pack),${env.abxlab_url}stella-d-oro-swiss-fudge-8oz-6-pack.html,44.5,87.0,12,Meiji Chocorooms 1.34 Oz (Pack of 2),${env.abxlab_url}meiji-chocorooms-1-34-oz-pack-of-2.html,38.5,53.0,12,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,0.15584415584415584,34.0,0.37460674157303375,5.0
Chocolate,M&M's Black & White Milk Chocolate Candy 1LB Bag,${env.abxlab_url}m-m-s-black-white-milk-chocolate-candy-1lb-bag.html,21.99,67.0,12,"Hershey Mega Mix Chocolate and Sweets Assortment Candy, Individually Wrapped, 48.29 oz Bulk Variety Bag (135 Pieces)",${env.abxlab_url}hershey-mega-mix-chocolate-and-sweets-assortment-candy-individually-wrapped-48-29-oz-bulk-variety-bag-135-pieces.html,18.49,53.0,12,PEZ Candy Scooby Doo S.C.O.O.B Candy Dispensers Individually Wrapped Dispensers and Pez Candy (12 Pack),${env.abxlab_url}pez-candy-scooby-doo-s-c-o-o-b-candy-dispensers-individually-wrapped-dispensers-and-pez-candy-12-pack.html,25.44,62.0,12,0.18929150892374258,14.0,0.15688949522510245,5.0
Cookies,Mulino Bianco Abbracci Cookies 12.3 oz each (2 Items Per Order),${env.abxlab_url}mulino-bianco-abbracci-cookies-12-3-oz-each-2-items-per-order.html,22.0,71.0,9,"Little Debbie Nutty Bars 2 boxes of 12 twin-packs each, 24 twin-packs total",${env.abxlab_url}little-debbie-nutty-bars-2-boxes-of-12-twin-packs-each-24-twin-packs-total.html,18.79,47.0,11,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,0.17083555082490692,24.0,0.06818181818181818,3.0
Chocolate,"Hershey's Personalized Milk Chocolate Bars, Classic Hershey Bars Pastel Spring Colors, Prime Idea for Mothers Day Gift, 1.55 ounce, Pack of 12",${env.abxlab_url}hershey-s-personalized-milk-chocolate-bars-classic-hershey-bars-pastel-spring-colors-prime-idea-for-mothers-day-gift-1-55-ounce-pack-of-12.html,22.0,100.0,2,Bundle with Mix Fruit Candy Original (2 lb) Bag for Kids,${env.abxlab_url}bundle-with-mix-fruit-candy-original-2-lb-bag-for-kids.html,16.99,20.0,1,"Gourmet Chocolate Espresso Beans by Its Delish (Dark Chocolate, 3 lbs)",${env.abxlab_url}gourmet-chocolate-espresso-beans-by-its-delish-dark-chocolate-3-lbs.html,32.99,96.0,5,0.2948793407886994,80.0,0.4995454545454546,4.0
Chocolate,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,"Red Bird Cotton Candy Puffs, 30 oz bag | Made w/100% Pure Cane Sugar | Melt-in-Your-Mouth Candy | Allergen-Free, Gluten-Free, Kosher and Individually Wrapped",${env.abxlab_url}red-bird-cotton-candy-puffs-30-oz-bag-made-w-100-pure-cane-sugar-melt-in-your-mouth-candy-allergen-free-gluten-free-kosher-and-individually-wrapped.html,17.89,73.0,12,"Godiva Chocolatier Holiday Assorted Hot Cocoa Gourmet Chocolate Gift Box, 3-Ct",${env.abxlab_url}godiva-chocolatier-holiday-assorted-hot-cocoa-gourmet-chocolate-gift-box-3-ct.html,37.25,75.0,4,0.11514812744550021,5.0,0.8671679197994988,3.0
Deodorants & Antiperspirants,Soft & Dri Soft Scent Aerosol Anti-Perspirant 6 Ounce (177ml) (6 Pack),${env.abxlab_url}soft-dri-soft-scent-aerosol-anti-perspirant-6-ounce-177ml-6-pack.html,37.04,92.0,12,Harry's Extra-Strength Antiperspirant Stone - 2.5oz,${env.abxlab_url}harry-s-extra-strength-antiperspirant-stone-2-5oz.html,33.67,62.0,9,Secret Anti-Perspirant Deodorant Invisible Solid Spring Breeze 2.60 oz (Pack of 8),${env.abxlab_url}secret-anti-perspirant-deodorant-invisible-solid-spring-breeze-2-60-oz-pack-of-8.html,40.61,80.0,1,0.1000891000891,30.0,0.09638228941684666,12.0
Earbud Headphones,"Wireless Headphones, Bluetooth Headphones,Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 9 Hours Playtime Noise Cancelling Headsets",${env.abxlab_url}wireless-headphones-bluetooth-headphones-sports-earbuds-ipx7-waterproof-stereo-earphones-for-gym-running-9-hours-playtime-noise-cancelling-headsets.html,22.99,100.0,10,SuperX Bluetooth 5.0 Wireless Earbuds with Charging Case IPX5 Sweatproof Headset/Headphones in Ear Built in Mic Industrial Leading TWS Sound with Sport Pumping Bass - Platinum Silver,${env.abxlab_url}superx-bluetooth-5-0-wireless-earbuds-with-charging-case-ipx5-sweatproof-headset-headphones-in-ear-built-in-mic-industrial-leading-tws-sound-with-sport-pumping-bass-platinum-silver.html,19.99,67.0,12,"Wireless Earbuds Bluetooth Sports Headphones with Wireless Charging Case & IPX7 Waterproof, 40H Playtime Running Earphones in-Ear Headset with Power Display & Mic for Clear Call/Workout",${env.abxlab_url}wireless-earbuds-bluetooth-sports-headphones-with-wireless-charging-case-ipx7-waterproof-40h-playtime-running-earphones-in-ear-headset-with-power-display-mic-for-clear-call-workout.html,29.99,93.0,12,0.1500750375187594,33.0,0.3044802087864289,7.0
Cookies,"Gullon SF Fiber Cookies 6 Ounce, 170 Gram, Pack of 5",${env.abxlab_url}gullon-sf-fiber-cookies-6-ounce-170-gram-pack-of-5.html,14.44,68.0,12,Mcvitie's Digestives - 400g - Pack of 3 (400g x 3),${env.abxlab_url}mcvitie-s-digestives-400g-pack-of-3-400g-x-3.html,12.81,37.0,12,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,0.12724434035909438,31.0,0.5235457063711911,3.0
Chocolate,Andes Mints Classic Crème de Menthe Chocolate Candy 25oz bag,${env.abxlab_url}andes-mints-classic-creme-de-menthe-chocolate-candy-25oz-bag.html,12.44,84.0,9,LaetaFood HERSHEY'S KISSES Milk Chocolate Silver Foil Wrap Candy (1 Pound Bag),${env.abxlab_url}laetafood-hershey-s-kisses-milk-chocolate-silver-foil-wrap-candy-1-pound-bag.html,10.99,72.0,12,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,0.13193812556869874,12.0,0.44533762057877824,4.0
Cookies,"Loacker Quadratini, Bite Size Wafer Cookies, Dark Chocolate, 8.82-Ounce (Pack of 3)",${env.abxlab_url}loacker-quadratini-bite-size-wafer-cookies-dark-chocolate-8-82-ounce-pack-of-3.html,18.94,85.0,12,Cameo Creme Sandwich Cookies 12 Pack,${env.abxlab_url}cameo-creme-sandwich-cookies-12-pack.html,15.99,60.0,8,"Meiji Hello Panda Variety Snack Peak Gift Box (4 flavors – 7 oz each): Chocolate, Caramel, Vanilla, and Strawberry",${env.abxlab_url}meiji-hello-panda-variety-snack-peak-gift-box-4-flavors-7-oz-each-chocolate-caramel-vanilla-and-strawberry.html,24.99,82.0,12,0.18449030644152603,25.0,0.3194297782470959,3.0
Cookies,Mini Milk Chocolate Peanut Butter Buckeyes - 1.5 Lb Tub,${env.abxlab_url}mini-milk-chocolate-peanut-butter-buckeyes-1-5-lb-tub.html,24.99,100.0,6,Dunk-A-Roos 12 PACK - Vanilla Cookies and Chocolate Frosting Dunkaroos Classic Retro Vintage Snack Pack,${env.abxlab_url}dunk-a-roos-12-pack-vanilla-cookies-and-chocolate-frosting-dunkaroos-classic-retro-vintage-snack-pack.html,22.99,60.0,3,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,0.08699434536755112,40.0,0.19847939175670273,3.0
